x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
-0.04885564175744403,-0.1267071208582804,-1.2655376116827644,0.07095253048073048,-0.45955774885137884,-1.2378691971356353,0.28571189807791125,-0.6562266264365516,-1.344755355862923,0.3747411970577111,-0.7978701004353907,-1.2927581291603638,-0.20740731636657217,-0.6523239320830044,-1.0917624218214266,-0.04774797285192474,-0.7753000644169958,-1.0474926668822309,0.038380163110165795,-0.8829294711487764,-1.0678503451205636,0.051713099241933715,-0.9149342930789796,-1.0793522166658545,-0.05909291560363447,-0.7388904238674016,-0.6660912064449139,0.2393567164485776,-0.558052482007002,-0.8746246499650839,0.2742867234913024,-0.17324307867154382,-0.6820463796854626,0.2165804040963295,0.09784403764211826,-0.4178354448243907,0.1294548590629067,-0.7405093722205456,-0.41303479459542153,0.4112173690404389,-0.5571639654430787,-0.6007089892133891,0.3952218890907665,-0.17365068423024468,-0.46854052561670007,0.2852434664520544,-0.0393624749305363,-0.24665009143449265,0.34124378075666345,-0.6617151300190615,0.07178955210130222,0.529630495010143,-0.6094901088124436,-0.2659141035467989,0.588620413397579,-0.47763639717949713,-0.23472167702009428,0.4680604791249116,-0.3571474978638188,-0.055553872818072676,0
-0.6470972170490605,0.3515458664214963,-0.9101674165183465,-0.8012590690647762,0.20103660924851885,-0.7862967727801715,-0.8551899666625311,-0.23603288332670413,-0.4064556647868607,-0.8996873622529042,-0.4814896430725763,-0.26751545461742077,-1.281448826942384,0.35834116566161806,-0.5490451589592047,-1.2218853855421608,0.3726016878552773,-0.5946142063970252,-1.2728994406009042,0.2879692405794271,-0.6685340272483615,-1.2886079515679383,0.26348245346422816,-0.7224613343110196,-1.3511902915527785,0.012921213114106489,-0.02473553848854604,-1.3246838994999854,-0.061687638981510765,-0.04858105815548823,-1.4139764961654224,-0.2398108655304032,-0.13752203159198517,-1.4686584999471024,-0.2969881187115823,-0.1351843045913811,-1.2764246859295638,-0.3109855014801564,0.45169686041898605,-1.085218398053225,-0.42756208792030975,0.24282055586937248,-0.7628705381907231,-0.1989447045743667,0.17395742512425924,-0.5272177791318449,0.039863248415849394,0.12923168049963962,-1.108715757891389,-0.5816750022086419,0.7344965603374118,-1.0127449712198424,-0.6518855199853277,0.5938525280670794,-0.8413405442697776,-0.5709240099817704,0.382363644370358,-0.6934084234055946,-0.37694794693878275,0.36625009107796425,1
0.7297754546323154,0.8686620372823219,-1.563142412603775,0.9735108098216293,0.5078152296772541,-1.4999240411520796,0.9982537223049797,-0.010573038062429449,-1.5072145790439127,1.0726568665671041,-0.5226427963902917,-1.5549352492341644,1.6048949101655008,0.6656657244486378,-0.7203798992567921,1.6555115202328312,0.7654937632558347,-0.8214649466350505,1.777018482786714,0.7171549092567968,-0.9288044480011546,1.8094367179339874,0.7071391451596354,-0.9529367231123597,1.5671343099646815,0.15771023361913603,-0.4647253830819858,1.6504821638059821,-0.12251732506953145,-0.700766330272223,1.8073843556243778,-0.3459890884214683,-0.9033442452808682,1.853632793210467,-0.4564473579534363,-0.9451098434394404,1.3778264050135445,-0.37208233319303935,-0.28416764373336767,1.2093632736893258,-0.5102913249265632,-0.945840948349186,0.8533131728169838,-0.10804984306989127,-1.0991287055192256,0.6037263050544128,0.21005061137823375,-0.9221388663426922,1.0586224098481252,-0.7291709790360354,-0.1631533650393782,0.9747006764911448,-0.7757854354326919,-0.8717576387299961,0.7233449351942721,-0.46059343520691914,-1.024853033546397,0.5191655138268674,-0.13433656100969793,-0.9108312064070018,1
-1.440642714244357,1.5476998958892727,-0.2215537607279896,-1.6930431242108819,1.737563002350982,-0.31706534329850744,-1.8801455463989916,2.065190427893326,-0.3461034944436623,-2.0910431307090622,2.2681488215862586,-0.5027284561257762,-1.3929819958806222,0.7322796634606021,-1.3761611693735334,-1.478562556529699,0.9280870489555446,-1.3068007037022362,-1.600330181027797,0.9725153630036226,-1.4135185542373936,-1.6528845925061986,0.9921490197846926,-1.395933938761903,-1.218926893045377,0.4006250482435633,-2.0554919599189647,-1.2773805728649772,0.43888798288045294,-1.9544455526267537,-1.3965132948287307,0.40469426394900854,-2.180480797398276,-1.469088251446243,0.376614183160386,-2.2939031372238476,-0.9637105693619237,-0.07438612526733669,-2.5266656049232874,-1.0825227808712272,0.05815803649968728,-2.3304150910792796,-1.2472031907603673,-0.03869802656279418,-2.634880394148996,-1.3560150121417331,-0.0725069189112449,-2.746579176066767,-0.5380151062932157,-0.47342027103958195,-2.786552810368263,-0.6179573222551051,-0.5310862959631142,-2.9292168786293042,-0.7341529970058398,-0.8385884627741026,-3.5033902406571515,-0.8803021251298603,-0.9849195749646293,-3.7387756845121842,4
-2.526077848386955,-0.7471908237456528,0.48397262882038605,-2.05062975001173,-0.10619437855474766,0.1255506951419471,-1.7098859506672557,0.635097441574206,-0.06299363524166679,-1.5433267036598475,1.2073680387593044,-0.18447214367503842,-1.7526505821863843,0.2841844980536269,-0.8353598289523055,-1.8023039771779152,0.12908323896101714,-0.9300314968734986,-1.896734912363793,0.06451992950548219,-0.9794017037137175,-1.9163783708286763,0.03506615343158256,-0.9964338083530545,-1.5640082421928265,1.0237499062793838,-1.2286096741636625,-1.6728538620989923,1.092430388308768,-1.2541678019332245,-1.856310176504721,1.021610012079783,-1.4279989953386145,-1.879499565425241,1.0226401785201062,-1.4655821645486409,-1.3787198304275978,1.7915687270293579,-1.4623086463022834,-1.4194671747933554,1.8110627992409032,-1.497131068650726,-1.6168354505762537,1.6619677413027492,-1.675052978288647,-1.7150930763142205,1.568673524130766,-1.8471015842680578,-1.0144410089211353,2.20644736480895,-1.602209402216533,-1.111210359910121,2.366147637129056,-1.693498060701509,-1.2943085418978295,2.462661649363934,-2.0431792314480846,-1.4072568492364548,2.4668167634628366,-2.2832522187892423,3
1.1079399767676161,0.4466107885092407,-0.4563079000828584,1.0814047840846464,0.23016935093325694,-0.6016480828984752,0.9030352896669348,0.062025352259851875,-0.9589204252548233,0.8478571625995319,-0.11377085017894735,-1.2155529551707371,1.3632966882503417,-0.04788440387035265,-0.4330231297336812,1.4005200212074178,-0.0005274230836275581,-0.4656906956795717,1.5019954779716833,-0.08003319594409534,-0.4467538793318536,1.5256339955262488,-0.13517623087936576,-0.5225854483246682,1.2500163804160656,-0.1708365287241838,-0.6136003953316737,1.3379484067045366,-0.24811957485709873,-0.8339905482625674,1.4154955685907589,-0.365654373282459,-0.9041045880015838,1.3447442633919602,-0.38498663277180906,-0.9128247604671399,1.126858580924509,-0.21243817879887775,-0.6353246428683512,0.9452544733341971,0.0384344373212584,-0.9569231644263446,0.7039162790760576,0.3317728092121853,-0.7761582674985928,0.5976359472657748,0.5233230111119206,-0.41600361579185385,0.8786843997739456,-0.19011542932307726,-0.7353290225647424,0.7160011482335831,0.08019590038541469,-0.8641531708571837,0.6368533509375404,0.32300293418875803,-0.769624591641005,0.5466041973659634,0.38540617792885984,-0.5125057590282477,1
1.2134804490755695,0.4126340260185551,-0.7728163530294717,1.2699991124202208,0.008097209794823406,-0.6170282979542959,1.1905297536990977,-0.440439562579744,-0.5328662012437022,1.22380731429874,-0.7081047889627399,-0.45614655665482584,1.1894361946508616,-0.3252970801359526,-0.04772353784682211,1.1470558401733577,-0.43669071648114693,-0.11167463083491658,1.184700153648058,-0.5718772763009765,-0.05302260205502595,1.169760451624917,-0.651724344166036,-0.006489702621547184,0.9695460140901487,-0.506821086295202,0.16310392312517624,0.8854976015530776,-0.4300391987510983,-0.09181380243244307,0.6775026277919121,0.12461046503340228,0.024945670214887763,0.5912989803615722,0.2961098131895984,0.1947408960061355,0.7478922036767962,-0.682415268414433,0.28522901901527753,0.6953886284090922,-0.4382797203338287,-0.14554835270629018,0.5273230939012087,0.11413436798548249,0.04184225038508376,0.48415539937225044,0.1786469900136114,0.27209306740114775,0.4443913837200621,-0.802342706215797,0.3453169694472352,0.5025704970084701,-0.6563986165975481,0.009017692964638996,0.43155767905463566,-0.2686909486607766,0.09779339479044065,0.39561172500130765,-0.20827988402406095,0.24196385328112682,0
-0.6366954717573038,2.2384956530179974,-1.9155443658951083,-1.1613557769890215,2.6454075951386975,-2.0967464628822823,-1.5739706513632057,2.6962908712034044,-1.7437729911293887,-1.8087936104950002,2.1854080796909683,-1.0012275921086267,-1.3906189040721622,2.4372960869420046,-0.4875186440647511,-1.340991884921153,1.858072223183209,-0.5803856320826838,-0.7938190374744603,1.587189832624052,-0.6552071470169191,-0.6776523109648712,1.4505481385264378,-0.6239682149756518,-1.5262082972156372,2.212356822254435,0.3134812828092538,-1.3392104154948896,1.6559295867771484,-0.07960940761299833,-0.7400391293004462,1.501342369482231,-0.19351919675074167,-0.669637573504805,1.4232285000966156,0.0013753745165010652,-1.6858886263891544,1.4897121127309239,0.9248365134210211,-1.5206881608297422,1.149032581875354,0.4252926966461535,-0.8909854717811752,1.0982670127051488,0.4626789457630866,-0.8284753138109259,1.0301152772049955,0.7815781166745014,-1.8294361326716198,0.4497563941691989,1.6523034380186072,-1.680918079560585,0.5849803728403357,1.1343626897610595,-1.2369275813817626,0.6221392715518224,1.2368041754087031,-1.0913482554890397,0.529870035781565,1.5250619634937088,5
0.48234934138607566,1.6083642820563793,-2.129715476339286,0.9620813167750724,1.5815013666346394,-2.133075160472494,1.3301935632942208,1.118407369400799,-2.2928375285829135,1.5062635138706904,0.5059873468831918,-2.2047391947464416,1.612454232307013,1.1149937273971873,-1.5356973913124148,1.303032830167792,0.5539631895435131,-1.669220632070151,0.8624996728668295,0.757092078949342,-1.4857489174177136,0.730660761530574,0.8667882898052391,-1.3456783334211468,1.7071075320313929,0.6836282031127825,-1.0442158106456225,1.2988669210824921,0.3185244250554427,-1.31562958596304,0.7741001214024392,0.690532076861095,-0.9573667806293061,0.8188335618918295,0.7609335305990164,-0.6795165558532906,1.7996200620402554,-0.04378494329473272,-0.6215520983380719,1.3166085632119402,-0.15259723577293507,-1.09421499222014,0.8684229946581636,0.25903461076017614,-0.5396574745593332,0.9208696577508437,0.3649950250262134,-0.143685115229812,1.8367303867383953,-0.8184071865868523,-0.2881461610348379,1.3396801757954295,-0.6038147393969395,-0.5160670117386923,1.0507693643714453,-0.3071058641745978,-0.24786224082545508,1.11666608164268,-0.1922115121104041,-0.12725849080467805,5
1.2632922846357304,-0.6841140244701361,0.6515642857901008,1.2024631884215413,-0.6367686697095677,0.6122365109369433,1.2029165866545248,-0.6537553448329303,0.5896503366266658,1.294601740944495,-0.6835814084170706,0.5979049155016,0.7343753078135061,-0.7546059841979053,-0.007486576423552494,0.8083941528937418,-0.8582297946548756,0.06684624014630697,0.90061492025508,-0.9478843684836182,0.1883962112475852,0.9035162422939883,-0.9497761043210706,0.20545865886913822,0.5109345296439017,-0.7174179346351748,-0.21848475408394966,0.579954434017851,-0.8639234390136318,-0.12201952172627913,0.6050848586586904,-1.023631474264023,-0.16410859601558592,0.6074013585617224,-1.0431439706603323,-0.13739260206461854,0.2759351363726022,-0.5431332430660113,-0.4435811969341593,0.32582413448032893,-0.808963251478489,-0.2099635400025793,0.4153093080972955,-1.053995846890805,-0.2993846307976737,0.43512766895251026,-1.1205128638690047,-0.3688791832733711,-0.08747862775004289,-0.2576093358296517,-0.4893002366191694,-0.008154593134164246,-0.5241474910019245,-0.41571288330388995,-0.0662796238804237,-0.8805849569476815,-0.5177213616391606,-0.08250202370003276,-1.087525695640549,-0.6683384688903404,4
